1001110	1
1001111	1
1001112	1
1001113	1
1001114	1
1001115	1
1001116	1
1001117	1
1001118	1
1001119	1
1001120	2
1001121	3
1001122	4
1001123	4
1001124	4
1001125	4
1001126	4
1001127	3
1001128	3
1001129	2
1001130	2
1001131	2
1001132	2
1001133	2
1001134	2
1001135	2
1001136	2
1001137	2
1001138	2
1001139	2
1001140	3
1001141	3
1001142	3
1001143	3
1001144	3
1001145	3
1001146	3
1001147	3
1001148	3
1001149	3
1001150	3
1001151	3
1001152	3
1001153	3
1001154	3
1001155	2
1001156	2
1001157	2
1001158	2
1001159	2
1001160	2
1001161	2
1001162	1
1001163	2
1001164	2
1001165	2
1001166	2
1001167	2
1001168	1
1001169	1
1001170	1
1001171	1
1001172	2
1001173	2
1001174	2
1001175	2
1001176	2
1001177	1
1001178	2
1001179	2
1001180	2
1001181	2
1001182	2
1001183	1
1001184	1
1001185	1
1001186	1
1001187	1
1001188	2
1001189	2
1001190	2
1001191	2
1001192	1
1001193	1
1001194	1
1001195	1
1001196	1
1001197	1
1001198	1
1001199	1
1001200	2
1001201	2
1001202	2
1001203	2
1001204	3
1001205	3
1001206	2
1001207	2
1001208	3
1001209	3
1001210	3
1001211	3
1001212	3
1001213	3
1001214	3
1001215	3
1001216	3
1001217	3
1001218	3
1001219	3
1001220	3
1001221	3
1001222	3
1001223	3
1001224	3
1001225	3
1001226	3
1001227	3
1001228	3
1001229	3
1001230	2
1001231	2
1001232	2
1001233	2
1001234	2
1001235	2
1001236	2
1001237	2
1001238	2
1001239	2
1001240	2
1001241	2
1001242	2
1001243	2
1001244	2
1001245	2
1001246	2
1001247	2
1001248	3
1001249	3
1001250	3
1001251	3
1001252	2
1001253	2
1001254	2
1001255	2
1001256	2
1001257	2
1001258	2
1001259	2
1001260	0
1001261	0
1001262	0
1001263	0
1001264	0
1001265	0
1001266	0
1001267	0
1001268	0
1001269	1
1001270	2
1001271	2
1001272	2
1001273	2
1001274	1
1001275	0
1001276	0
1001277	0
1001278	0
1001279	0
1001280	0
1001281	0
1001282	0
1001283	1
1001284	1
1001285	1
1001286	1
1001287	1
1001288	1
1001289	1
1001290	1
1001291	1
1001292	1
1001293	2
1001294	2
1001295	3
1001296	3
1001297	3
1001298	3
1001299	2
1001300	2
1001301	2
1001302	2
1001303	2
1001304	2
1001305	2
1001306	2
1001307	2
1001308	2
1001309	3
1001310	3
1001311	3
1001312	2
1001313	2
1001314	2
1001315	2
1001316	2
1001317	2
1001318	2
1001319	2
1001320	2
1001321	2
1001322	2
1001323	2
1001324	2
1001325	2
1001326	2
1001327	2
1001328	2
1001329	2
1001330	2
1001331	2
1001332	2
1001333	3
1001334	1
1001335	1
1001336	1
1001337	1
1001338	1
1001339	2
1001340	2
1001341	2
1001342	2
1001343	2
1001344	2
1001345	2
1001346	2
1001347	2
1001348	2
1001349	2
1001350	2
1001351	2
1001352	2
1001353	2
1001354	2
1001355	2
1001356	2
1001357	2
1001358	2
1001359	2
1001360	2
1001361	2
1001362	2
1001363	2
1001364	2
1001365	2
1001366	3
1001367	3
1001368	3
1001369	2
1001370	2
1001371	2
1001372	2
1001373	2
1001374	2
1001375	2
1001376	2
1001377	2
1001378	2
1001379	2
1001380	2
1001381	2
1001382	2
1001383	2
1001384	2
1001385	2
1001386	2
1001387	2
1001388	2
1001389	2
1001390	2
1001391	3
1001392	3
1001393	3
1001394	3
1001395	3
1001396	3
1001397	2
1001398	2
1001399	2
1001400	2
1001401	2
1001402	2
1001403	2
1001404	2
1001405	2
1001406	2
1001407	3
1001408	3
1001409	3
1001410	3
1001411	3
1001412	2
1001413	2
1001414	2
1001415	2
1001416	2
1001417	2
1001418	2
1001419	2
1001420	2
1001421	2
1001422	2
1001423	2
1001424	2
1001425	2
1001426	2
1001427	2
1001428	2
1001429	2
1001430	2
1001431	3
1001432	3
1001433	2
1001434	2
1001435	2
1001436	2
1001437	2
1001438	2
1001439	2
1001440	2
1001441	2
1001442	3
1001443	3
1001444	3
1001445	3
1001446	4
1001447	4
1001448	4
1001449	4
1001450	3
1001451	2
1001452	2
1001453	2
1001454	2
1001455	1
1001456	1
1001457	1
1001458	1
1001459	1
1001460	1
1001461	2
1001462	2
1001463	3
1001464	3
1001465	3
1001466	3
1001467	3
1001468	3
1001469	2
1001470	2
1001471	2
1001472	2
1001473	2
1001474	2
1001475	2
1001476	1
1001477	1
1001478	1
1001479	1
1001480	1
1001481	1
1001482	1
1001483	1
1001484	1
1001485	1
1001486	1
1001487	2
1001488	2
1001489	2
1001490	1
1001491	2
1001492	2
1001493	2
1001494	2
1001495	2
1001496	2
1001497	2
1001498	2
1001499	2
1001500	2
1001501	2
1001502	3
1001503	3
1001504	3
1001505	4
1001506	4
1001507	4
1001508	4
1001509	4
1001510	4
1001511	4
1001512	4
1001513	4
1001514	4
1001515	4
1001516	4
1001517	4
1001518	4
1001519	4
1001520	4
1001521	4
1001522	4
1001523	4
1001524	4
1001525	3
1001526	2
1001527	2
1001528	1
1001529	1
1001530	1
1001531	1
1001532	1
1001533	1
1001534	1
1001535	2
1001536	2
1001537	2
1001538	2
1001539	2
1001540	1
1001541	1
1001542	2
1001543	2
1001544	3
1001545	3
1001546	3
1001547	3
1001548	3
1001549	3
1001550	3
1001551	3
1001552	3
1001553	3
1001554	3
1001555	3
1001556	3
1001557	3
1001558	3
1001559	3
1001560	3
1001561	3
1001562	3
1001563	3
1001564	3
1001565	3
1001566	3
1001567	3
1001568	3
1001569	4
1001570	4
1001571	4
1001572	4
1001573	3
1001574	3
1001575	3
1001576	3
1001577	3
1001578	3
1001579	3
1001580	3
1001581	3
1001582	3
1001583	4
1001584	4
1001585	4
1001586	4
1001587	4
1001588	4
1001589	4
1001590	4
1001591	4
1001592	4
1001593	4
1001594	4
1001595	4
1001596	4
1001597	4
1001598	4
1001599	4
1001600	4
1001601	4
1001602	4
1001603	4
1001604	4
1001605	6
1001606	6
1001607	6
1001608	6
1001609	7
